"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0I380","2020-05-08 20:00:00","258.000","319.000","0.800","28.000","0.770","981.300","","0.000","-99.000","-99.000","-99.000","34.100","","24.300",""
"C0Z020","2020-05-08 20:00:00","211.000","34.000","0.400","25.200","0.990","986.400","","0.000","-99.000","-99.000","-99.000","30.200","","22.600",""
"C0Z190","2020-05-08 20:00:00","62.000","333.000","0.400","24.500","0.990","1004.300","","12.000","-99.000","-99.000","-99.000","26.500","","23.000",""
"C0C710","2020-05-08 20:00:00","143.000","0.000","0.200","25.000","0.990","993.500","","0.000","-99.000","-99.000","-99.000","30.700","","21.200",""
"C0D360","2020-05-08 20:00:00","523.000","0.000","0.000","23.300","0.950","950.400","","0.000","-99.000","-99.000","-99.000","28.200","","18.200",""
"C0C680","2020-05-08 20:00:00","228.000","0.000","0.000","26.200","0.790","982.400","","0.000","-99.000","-99.000","-99.000","30.200","","23.000",""
"C0X140","2020-05-08 20:00:00","17.000","261.000","0.800","29.800","0.780","1008.500","","0.000","-99.000","-99.000","-99.000","33.600","","27.000",""
"C0V710","2020-05-08 20:00:00","34.000","324.000","1.800","29.200","0.790","1006.700","","0.000","-99.000","-99.000","-99.000","31.600","","28.000",""
"C0G840","2020-05-08 20:00:00","32.000","0.000","0.000","28.100","0.810","1006.100","","0.000","-99.000","-99.000","-99.000","34.900","","25.100",""
"C0S890","2020-05-08 20:00:00","238.000","0.000","0.000","25.900","0.930","987.000","","0.000","-99.000","-99.000","-99.000","31.700","","23.100",""
"C0T820","2020-05-08 20:00:00","550.000","0.000","0.000","23.500","0.870","954.000","","0.000","-99.000","-99.000","-99.000","29.200","","18.600",""
"C0F9I0","2020-05-08 20:00:00","194.000","206.000","1.900","28.000","0.780","988.400","","0.000","-99.000","-99.000","-99.000","32.500","","24.500",""
"C0C650","2020-05-08 20:00:00","208.000","207.000","0.500","26.100","0.810","985.900","","0.500","-99.000","-99.000","-99.000","30.400","","22.000",""
"C0R600","2020-05-08 20:00:00","766.000","14.000","2.900","24.400","0.870","926.800","","0.000","-99.000","-99.000","-99.000","26.400","","23.200",""
"C0Z320","2020-05-08 20:00:00","646.000","0.000","0.000","22.700","0.990","940.300","","0.000","-99.000","-99.000","-99.000","29.700","","18.100",""
"C0V210","2020-05-08 20:00:00","734.000","237.000","2.200","25.100","0.770","931.600","","0.000","-99.000","-99.000","-99.000","33.100","","20.700",""
"C0K240","2020-05-08 20:00:00","1132.000","268.000","2.500","20.700","0.990","892.100","","0.000","-99.000","-99.000","-99.000","29.100","","20.400",""
"C0M520","2020-05-08 20:00:00","15.000","220.000","1.900","28.500","0.790","1008.600","","0.000","-99.000","-99.000","-99.000","33.100","","25.000",""
"C0A530","2020-05-08 20:00:00","300.000","0.000","0.000","23.500","0.990","976.600","","0.500","-99.000","-99.000","-99.000","31.200","","20.900",""
"C0E820","2020-05-08 20:00:00","220.000","218.000","2.900","27.600","0.700","984.800","","0.000","-99.000","-99.000","-99.000","33.100","","21.100",""
"C0K450","2020-05-08 20:00:00","35.000","195.000","1.700","28.200","0.800","1006.100","","0.000","-99.000","-99.000","-99.000","33.800","","25.500",""
"C0G760","2020-05-08 20:00:00","53.000","216.000","1.500","28.400","0.990","1007.000","","0.000","-99.000","-99.000","-99.000","33.700","","25.000",""
"CM0120","2020-05-08 20:00:00","4.000","213.000","4.400","28.300","0.780","1009.800","","0.000","-99.000","-99.000","-99.000","30.300","","26.500",""
"C0Z290","2020-05-08 20:00:00","946.000","170.000","0.600","21.500","0.990","908.800","","0.000","-99.000","-99.000","-99.000","24.900","","19.500",""
"C0V680","2020-05-08 20:00:00","40.000","277.000","1.400","29.700","0.780","1005.900","","0.000","-99.000","-99.000","-99.000","32.400","","27.600",""
"C0R760","2020-05-08 20:00:00","336.000","254.000","2.700","25.000","0.900","973.200","","0.000","-99.000","-99.000","-99.000","30.000","","23.600",""
"C0F9U0","2020-05-08 20:00:00","74.000","168.000","1.000","29.700","0.710","1002.100","","0.000","-99.000","-99.000","-99.000","34.300","","26.600",""
"C0AI10","2020-05-08 20:00:00","76.000","191.000","1.200","24.800","0.980","1001.000","","2.000","-99.000","-99.000","-99.000","32.200","","23.100",""
"C0V530","2020-05-08 20:00:00","34.000","232.000","1.600","29.000","0.990","1006.700","","0.000","-99.000","-99.000","-99.000","32.400","","26.300",""
"C0R790","2020-05-08 20:00:00","111.000","241.000","4.100","27.400","0.800","997.500","","0.000","-99.000","-99.000","-99.000","33.200","","25.400",""
"C0R550","2020-05-08 20:00:00","38.000","305.000","0.500","28.500","0.870","1006.900","","0.000","-99.000","-99.000","-99.000","31.700","","24.000",""
"C0F9L0","2020-05-08 20:00:00","253.000","225.000","1.600","28.400","0.770","981.800","","0.000","-99.000","-99.000","-99.000","32.800","","24.000",""
"C0A950","2020-05-08 20:00:00","60.000","148.000","2.400","25.300","0.990","1003.700","","0.000","9.300","142.000","","26.600","","23.100",""
"C0R160","2020-05-08 20:00:00","45.000","291.000","1.200","28.800","0.990","1005.000","","0.000","-99.000","-99.000","-99.000","33.200","","25.700",""
"C0F9S0","2020-05-08 20:00:00","43.000","215.000","1.800","29.500","0.690","1005.500","","0.000","-99.000","-99.000","-99.000","33.900","","26.000",""
"C0M820","2020-05-08 20:00:00","980.000","218.000","1.400","22.600","0.790","905.800","","0.000","-99.000","-99.000","-99.000","28.200","","20.300",""
"C0G870","2020-05-08 20:00:00","12.000","204.000","1.400","27.800","0.630","1009.500","","0.000","-99.000","-99.000","-99.000","33.500","","25.600",""
"C0R530","2020-05-08 20:00:00","16.000","298.000","1.400","28.500","0.750","1008.500","","0.000","-99.000","-99.000","-99.000","29.200","","25.800",""
"C0O840","2020-05-08 20:00:00","134.000","279.000","1.200","28.100","0.790","994.100","","0.000","-99.000","-99.000","-99.000","32.700","","24.500",""
"C0A660","2020-05-08 20:00:00","97.000","0.000","0.100","25.500","0.830","998.100","","0.000","-99.000","-99.000","-99.000","30.200","","23.700",""
"C0T9H0","2020-05-08 20:00:00","725.000","146.000","3.600","21.900","0.990","932.300","","0.500","-99.000","-99.000","-99.000","24.800","","20.500",""
"C0R270","2020-05-08 20:00:00","51.000","312.000","0.900","27.300","1.000","1003.500","","0.000","-99.000","-99.000","-99.000","33.900","","26.000",""
"C0O980","2020-05-08 20:00:00","18.000","0.000","0.100","28.100","0.840","1009.800","","0.000","-99.000","-99.000","-99.000","34.700","","24.400",""
"C0T9I0","2020-05-08 20:00:00","152.000","225.000","1.900","25.000","0.990","995.100","","0.500","-99.000","-99.000","-99.000","27.500","","23.100",""
"C0V760","2020-05-08 20:00:00","30.000","239.000","0.900","28.900","0.900","1008.100","","0.000","-99.000","-99.000","-99.000","32.800","","27.200",""
"C0AG90","2020-05-08 20:00:00","25.000","0.000","0.200","27.300","0.910","1007.500","","0.000","-99.000","-99.000","-99.000","32.600","","24.700",""
"C0R570","2020-05-08 20:00:00","37.000","59.000","1.400","29.200","0.810","1005.600","","0.000","-99.000","-99.000","-99.000","32.600","","26.200",""
"C0O900","2020-05-08 20:00:00","9.000","264.000","2.200","28.600","0.980","1009.900","","0.000","-99.000","-99.000","-99.000","33.900","","25.800",""
"C0AD00","2020-05-08 20:00:00","86.000","337.000","0.300","28.300","0.790","1000.200","","0.000","-99.000","-99.000","-99.000","30.700","","24.300",""
"C0V700","2020-05-08 20:00:00","24.000","263.000","0.600","29.200","0.800","1007.300","","0.000","-99.000","-99.000","-99.000","30.800","","28.200",""
"C0AH00","2020-05-08 20:00:00","38.000","330.000","1.400","26.700","0.960","1005.100","","0.000","-99.000","-99.000","-99.000","32.100","","23.000",""
"C0X080","2020-05-08 20:00:00","2.000","227.000","1.200","28.300","0.840","1010.500","","0.000","-99.000","-99.000","-99.000","36.300","","25.100",""
"C0G910","2020-05-08 20:00:00","42.000","191.000","3.400","28.800","0.760","1004.800","","0.000","-99.000","-99.000","-99.000","33.000","","26.100",""
"C0I480","2020-05-08 20:00:00","2165.000","0.000","0.200","15.200","0.990","790.200","","0.000","-99.000","-99.000","-99.000","19.500","","11.800",""
"C0R710","2020-05-08 20:00:00","117.000","270.000","2.000","27.100","0.890","998.100","","0.000","-99.000","-99.000","-99.000","31.600","","24.800",""
"C0A860","2020-05-08 20:00:00","362.000","0.000","0.200","23.400","0.910","969.400","","0.000","-99.000","-99.000","-99.000","29.500","","22.100",""
"C0U940","2020-05-08 20:00:00","25.000","359.000","0.600","26.000","0.860","1009.100","","0.000","-99.000","-99.000","-99.000","31.000","","23.400",""
"C0S970","2020-05-08 20:00:00","19.000","293.000","1.900","26.700","0.850","1007.500","","0.000","-99.000","-99.000","-99.000","29.300","","24.700",""
"C0V260","2020-05-08 20:00:00","126.000","261.000","1.300","28.900","0.710","997.000","","0.000","-99.000","-99.000","-99.000","37.200","","24.300",""
"C0H990","2020-05-08 20:00:00","3076.000","210.000","6.200","9.900","0.990","708.000","","0.000","12.600","223.000","","14.600","","6.600",""
"C0F9K0","2020-05-08 20:00:00","30.000","194.000","2.800","28.600","0.770","1004.900","","0.000","-99.000","-99.000","-99.000","31.300","","25.400",""
"C0AH90","2020-05-08 20:00:00","660.000","0.000","0.000","22.300","0.990","940.400","","0.000","-99.000","-99.000","-99.000","26.900","","20.300",""
"C0W150","2020-05-08 20:00:00","42.000","220.000","4.900","26.400","0.990","1004.400","","1.000","10.700","206.000","","29.300","","22.500",""
"C0F000","2020-05-08 20:00:00","273.000","0.000","0.100","26.400","1.000","976.900","","0.000","-99.000","-99.000","-99.000","32.700","","23.400",""
"C0M860","2020-05-08 20:00:00","578.000","191.000","0.400","25.800","0.760","947.600","","0.000","-99.000","-99.000","-99.000","33.100","","22.400",""
"C0K410","2020-05-08 20:00:00","20.000","209.000","2.200","27.800","0.830","1007.400","","0.000","-99.000","-99.000","-99.000","32.100","","26.500",""
"C0R140","2020-05-08 20:00:00","740.000","0.000","0.000","23.000","0.870","932.200","","-99.000","-99.000","-99.000","-99.000","30.200","","21.700",""
"C0V800","2020-05-08 20:00:00","256.000","268.000","1.100","28.200","0.750","981.000","","0.000","-99.000","-99.000","-99.000","33.800","","24.500",""
"C0S920","2020-05-08 20:00:00","98.000","313.000","1.300","26.200","0.850","994.400","","0.000","-99.000","-99.000","-99.000","30.800","","23.600",""
"C0V640","2020-05-08 20:00:00","35.000","229.000","1.300","29.900","0.820","1006.800","","0.000","-99.000","-99.000","-99.000","31.200","","26.200",""
"C0AH80","2020-05-08 20:00:00","68.000","0.000","0.200","25.400","0.910","1001.500","","0.000","-99.000","-99.000","-99.000","32.400","","22.800",""
"C0K250","2020-05-08 20:00:00","12.000","187.000","1.600","27.000","0.890","1009.200","","0.000","-99.000","-99.000","-99.000","34.100","","24.300",""
"C0R840","2020-05-08 20:00:00","536.000","285.000","5.500","23.600","0.910","951.100","","0.000","-99.000","-99.000","-99.000","29.200","","21.900",""
"C0I410","2020-05-08 20:00:00","180.000","263.000","0.400","28.400","0.740","990.300","","0.000","-99.000","-99.000","-99.000","33.900","","24.200",""
"C0M410","2020-05-08 20:00:00","245.000","99.000","0.700","27.500","0.710","979.800","","0.000","-99.000","-99.000","-99.000","35.300","","22.800",""
"C0F9Z0","2020-05-08 20:00:00","3193.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0G810","2020-05-08 20:00:00","26.000","219.000","1.700","29.500","0.750","1007.500","","0.000","-99.000","-99.000","-99.000","35.200","","26.500",""
"C0U650","2020-05-08 20:00:00","442.000","293.000","0.700","22.800","0.980","962.300","","1.500","-99.000","-99.000","-99.000","27.500","","21.100",""
"C0D660","2020-05-08 20:00:00","65.000","241.000","3.300","28.300","0.770","1001.700","","0.000","-99.000","-99.000","-99.000","30.800","","24.100",""
"C0E540","2020-05-08 20:00:00","32.000","219.000","2.300","28.400","0.750","1006.000","","0.000","-99.000","-99.000","-99.000","33.100","","24.100",""
"C0W170","2020-05-08 20:00:00","42.000","200.000","3.200","22.900","0.950","1002.000","","0.000","8.800","201.000","","23.700","","19.400",""
"C0Z150","2020-05-08 20:00:00","27.000","0.000","0.100","25.400","0.990","1008.700","","2.500","-99.000","-99.000","-99.000","26.800","","22.600",""
"C0S840","2020-05-08 20:00:00","22.000","271.000","1.600","25.500","0.900","1009.000","","0.000","-99.000","-99.000","-99.000","31.500","","23.700",""
"C0H9A0","2020-05-08 20:00:00","1595.000","65.000","0.400","19.000","0.980","846.800","","0.000","-99.000","-99.000","-99.000","25.700","","16.800",""
"C0Z300","2020-05-08 20:00:00","182.000","7.000","0.500","26.500","0.990","991.700","","0.000","-99.000","-99.000","-99.000","29.800","","22.800",""
"C0G730","2020-05-08 20:00:00","27.000","185.000","2.200","27.700","0.910","1008.100","","0.000","-99.000","-99.000","-99.000","32.200","","25.200",""
"C0V730","2020-05-08 20:00:00","33.000","280.000","0.500","29.400","0.820","1007.500","","0.000","-99.000","-99.000","-99.000","32.000","","27.300",""
"C0SA00","2020-05-08 20:00:00","466.000","0.000","0.000","24.200","0.980","958.400","","0.000","-99.000","-99.000","-99.000","29.900","","21.100",""
"C0S900","2020-05-08 20:00:00","27.000","150.000","5.300","27.700","0.890","1008.800","","0.000","-99.000","-99.000","-99.000","29.000","","25.500",""
"C0C480","2020-05-08 20:00:00","105.000","0.000","0.000","28.100","0.730","997.500","","0.000","-99.000","-99.000","-99.000","31.600","","23.700",""
"C0V720","2020-05-08 20:00:00","15.000","242.000","1.400","29.200","0.860","1009.000","","0.000","-99.000","-99.000","-99.000","31.500","","27.900",""
"C0UA60","2020-05-08 20:00:00","566.000","45.000","0.300","22.200","0.990","948.100","","1.500","-99.000","-99.000","-99.000","24.700","","20.600",""
"C0A980","2020-05-08 20:00:00","11.000","0.000","0.200","27.800","0.770","1008.900","","0.000","-99.000","-99.000","-99.000","31.200","","24.100",""
"C0C670","2020-05-08 20:00:00","250.000","198.000","1.200","26.700","0.760","981.600","","0.000","-99.000","-99.000","-99.000","30.800","","22.100",""
"C0K550","2020-05-08 20:00:00","15.000","212.000","0.900","28.300","0.840","1009.200","","0.000","-99.000","-99.000","-99.000","33.700","","25.800",""
"C0R350","2020-05-08 20:00:00","35.000","277.000","1.500","27.600","0.890","1006.900","","0.000","-99.000","-99.000","-99.000","32.100","","23.700",""
"C0T9F0","2020-05-08 20:00:00","251.000","0.000","0.200","24.200","0.990","983.000","","0.000","-99.000","-99.000","-99.000","28.300","","22.100",""
"C0D390","2020-05-08 20:00:00","146.000","0.000","0.000","25.400","0.890","991.400","","0.000","-99.000","-99.000","-99.000","32.100","","22.000",""
"C0E430","2020-05-08 20:00:00","258.000","196.000","0.400","27.600","0.720","983.400","","0.000","-99.000","-99.000","-99.000","32.900","","21.300",""
"C0O990","2020-05-08 20:00:00","18.000","217.000","0.400","28.200","0.990","1008.500","","0.000","-99.000","-99.000","-99.000","34.200","","25.300",""
"CM0010","2020-05-08 20:00:00","68.000","-99.000","-99.000","26.700","0.740","1002.700","","0.000","-99.000","-99.000","-99.000","32.600","","23.400",""
"C0K500","2020-05-08 20:00:00","12.000","208.000","1.500","28.100","0.870","1008.200","","0.000","-99.000","-99.000","-99.000","33.600","","25.500",""
"C0X260","2020-05-08 20:00:00","39.000","257.000","1.400","28.600","0.810","1006.900","","0.000","-99.000","-99.000","-99.000","33.700","","25.400",""
"C0ACA0","2020-05-08 20:00:00","25.000","74.000","1.700","27.700","0.790","1005.700","","0.000","-99.000","-99.000","-99.000","30.800","","25.000",""
"C0I010","2020-05-08 20:00:00","1562.000","241.000","0.700","18.600","0.980","849.100","","0.000","-99.000","-99.000","-99.000","24.600","","17.000",""
"C0R190","2020-05-08 20:00:00","32.000","353.000","1.000","27.800","0.920","1006.400","","0.000","-99.000","-99.000","-99.000","32.700","","24.600",""
"C0E420","2020-05-08 20:00:00","19.000","217.000","0.800","28.500","0.740","1005.300","","0.000","-99.000","-99.000","-99.000","30.400","","24.200",""
"C0I460","2020-05-08 20:00:00","110.000","249.000","2.300","29.500","0.710","998.700","","0.000","-99.000","-99.000","-99.000","34.100","","25.300",""
"C0A9F0","2020-05-08 20:00:00","35.000","0.000","0.000","27.400","0.820","1006.000","","0.000","-99.000","-99.000","-99.000","33.100","","24.600",""
"C0F9A0","2020-05-08 20:00:00","425.000","286.000","0.300","26.100","0.820","964.000","","0.000","-99.000","-99.000","-99.000","33.300","","23.100",""
"C0O950","2020-05-08 20:00:00","4.000","0.000","0.000","29.000","1.000","1009.600","","0.000","-99.000","-99.000","-99.000","33.000","","26.700",""
"C0M760","2020-05-08 20:00:00","40.000","225.000","1.100","28.600","0.780","1006.500","","0.000","-99.000","-99.000","-99.000","34.300","","25.700",""
"C0AH70","2020-05-08 20:00:00","34.000","51.000","0.400","28.300","0.670","1006.400","","0.000","-99.000","-99.000","-99.000","33.000","","25.100",""
"C0V250","2020-05-08 20:00:00","298.000","149.000","0.900","26.800","0.770","977.300","","0.000","-99.000","-99.000","-99.000","37.700","","22.900",""
"C0U980","2020-05-08 20:00:00","573.000","53.000","1.000","21.900","1.000","948.600","","0.000","-99.000","-99.000","-99.000","26.500","","20.700",""
"C0W110","2020-05-08 20:00:00","16.000","191.000","6.300","24.400","0.920","1006.200","","0.500","12.100","186.000","","24.800","","19.800",""
"C0R670","2020-05-08 20:00:00","26.000","326.000","1.100","28.400","0.860","1009.000","","0.000","-99.000","-99.000","-99.000","30.800","","25.900",""
"C0X120","2020-05-08 20:00:00","28.000","240.000","1.700","29.300","0.780","1008.700","","0.000","-99.000","-99.000","-99.000","33.300","","27.000",""
"C0R100","2020-05-08 20:00:00","1006.000","3.000","0.600","21.100","0.900","903.000","","0.000","-99.000","-99.000","-99.000","27.200","","19.500",""
"C0R740","2020-05-08 20:00:00","58.000","291.000","1.700","27.900","0.860","1004.700","","0.000","-99.000","-99.000","-99.000","30.300","","25.600",""
"C0C700","2020-05-08 20:00:00","151.000","182.000","0.400","27.800","0.740","992.800","","0.000","-99.000","-99.000","-99.000","30.900","","23.400",""
"C0W130","2020-05-08 20:00:00","18.000","169.000","5.600","25.800","0.930","1006.600","","0.000","-99.000","-99.000","-99.000","28.300","","25.300",""
"C0F9R0","2020-05-08 20:00:00","20.000","200.000","2.400","28.700","0.910","1008.600","","0.000","-99.000","-99.000","-99.000","31.700","","26.100",""
"C0V660","2020-05-08 20:00:00","25.000","242.000","1.400","29.000","0.850","1008.100","","0.000","-99.000","-99.000","-99.000","31.800","","27.400",""
"C0G780","2020-05-08 20:00:00","27.000","204.000","2.000","28.700","0.810","1007.200","","0.000","-99.000","-99.000","-99.000","32.700","","26.600",""
"C0C590","2020-05-08 20:00:00","72.000","231.000","1.700","26.700","0.830","1000.400","","0.000","-99.000","-99.000","-99.000","30.000","","23.300",""
"C0M790","2020-05-08 20:00:00","15.000","212.000","0.700","28.400","0.800","1007.900","","0.000","-99.000","-99.000","-99.000","33.400","","26.400",""
"C0R130","2020-05-08 20:00:00","1040.000","261.000","1.400","21.700","0.890","897.100","","0.000","-99.000","-99.000","-99.000","29.800","","21.300",""
"C0X170","2020-05-08 20:00:00","50.000","268.000","1.100","29.300","0.800","1004.700","","0.000","-99.000","-99.000","-99.000","33.500","","26.000",""
"C0K291","2020-05-08 20:00:00","8.000","217.000","2.400","28.400","0.870","1009.800","","0.000","-99.000","-99.000","-99.000","32.600","","26.000",""
"C0D480","2020-05-08 20:00:00","223.000","0.000","0.000","25.400","0.870","983.500","","0.000","-99.000","-99.000","-99.000","30.500","","21.400",""
"C0F0C0","2020-05-08 20:00:00","983.000","182.000","1.900","21.400","1.000","903.800","","0.000","-99.000","-99.000","-99.000","28.000","","19.700",""
"C0U860","2020-05-08 20:00:00","5.000","52.000","3.000","26.600","0.940","1010.300","","0.000","-99.000","-99.000","-99.000","28.500","","24.300",""
"C0UA50","2020-05-08 20:00:00","808.000","160.000","1.300","20.900","1.000","922.400","","0.000","-99.000","-99.000","-99.000","22.400","","19.600",""
"C0X320","2020-05-08 20:00:00","30.000","200.000","2.000","28.500","0.770","1006.900","","0.000","-99.000","-99.000","-99.000","34.700","","23.800",""
"C0T960","2020-05-08 20:00:00","120.000","24.000","0.600","25.300","0.990","997.600","","0.000","-99.000","-99.000","-99.000","30.400","","22.900",""
"C0SA80","2020-05-08 20:00:00","136.000","0.000","0.100","26.000","0.880","994.600","","0.000","-99.000","-99.000","-99.000","30.600","","22.800",""
"C0E780","2020-05-08 20:00:00","160.000","210.000","1.500","28.100","0.730","991.600","","0.000","-99.000","-99.000","-99.000","33.700","","23.800",""
"C0F9Q0","2020-05-08 20:00:00","149.000","219.000","2.400","28.000","0.760","992.500","","0.000","-99.000","-99.000","-99.000","31.900","","24.100",""
"C0F9X0","2020-05-08 20:00:00","166.000","201.000","2.900","27.800","0.820","991.600","","0.000","-99.000","-99.000","-99.000","31.700","","25.300",""
"C0F0D0","2020-05-08 20:00:00","3171.000","159.000","2.800","9.500","1.000","700.000","","0.000","-99.000","-99.000","-99.000","19.200","","6.000",""
"C0S730","2020-05-08 20:00:00","110.000","183.000","5.500","26.300","0.930","997.300","","0.000","-99.000","-99.000","-99.000","28.200","","24.800",""
"C0T790","2020-05-08 20:00:00","2830.000","273.000","0.800","12.900","0.910","728.800","","0.000","-99.000","-99.000","-99.000","21.600","","9.300",""
"C0V750","2020-05-08 20:00:00","50.000","249.000","1.900","29.000","0.850","1006.200","","0.000","-99.000","-99.000","-99.000","32.400","","27.600",""
"C0K530","2020-05-08 20:00:00","12.000","216.000","3.000","28.000","0.850","1009.000","","0.000","-99.000","-99.000","-99.000","31.700","","26.300",""
"C0M780","2020-05-08 20:00:00","30.000","265.000","1.000","28.400","0.800","1007.700","","0.000","-99.000","-99.000","-99.000","33.200","","25.800",""
"C0V360","2020-05-08 20:00:00","94.000","0.000","0.000","27.500","0.760","1000.200","","0.000","-99.000","-99.000","-99.000","33.900","","23.200",""
"C0K510","2020-05-08 20:00:00","10.000","197.000","1.300","28.200","0.860","1008.700","","0.000","-99.000","-99.000","-99.000","32.900","","26.000",""
"C0D650","2020-05-08 20:00:00","97.000","239.000","1.900","27.900","0.760","998.300","","0.000","7.900","217.000","","30.300","","24.400",""
"C0V630","2020-05-08 20:00:00","19.000","221.000","0.800","28.400","0.880","1008.400","","0.000","-99.000","-99.000","-99.000","31.100","","27.500",""
"C0U910","2020-05-08 20:00:00","17.000","297.000","1.700","26.600","0.810","1008.900","","0.000","-99.000","-99.000","-99.000","30.100","","23.900",""
"C0U600","2020-05-08 20:00:00","10.000","0.000","0.200","25.900","0.990","1009.300","","0.000","-99.000","-99.000","-99.000","28.700","","23.400",""
"C0G820","2020-05-08 20:00:00","29.000","204.000","0.700","29.000","0.790","1006.800","","0.000","-99.000","-99.000","-99.000","34.600","","26.000",""
"C0R590","2020-05-08 20:00:00","72.000","300.000","1.500","28.900","0.890","1002.400","","0.000","-99.000","-99.000","-99.000","33.600","","26.200",""
"C0A9E0","2020-05-08 20:00:00","26.000","104.000","0.600","28.000","0.750","1007.200","","0.000","-99.000","-99.000","-99.000","31.300","","25.100",""
"C0R480","2020-05-08 20:00:00","57.000","208.000","0.900","28.900","0.820","1003.600","","0.000","-99.000","-99.000","-99.000","33.400","","26.200",""
"C0X300","2020-05-08 20:00:00","70.000","0.000","0.000","27.900","0.800","1003.000","","0.000","-99.000","-99.000","-99.000","34.200","","23.400",""
"C0U970","2020-05-08 20:00:00","7.000","36.000","2.000","25.900","0.860","1011.000","","0.000","-99.000","-99.000","-99.000","29.100","","23.900",""
"C0SA90","2020-05-08 20:00:00","497.000","294.000","1.200","24.300","0.860","954.000","","0.000","-99.000","-99.000","-99.000","28.800","","22.100",""
"C0R750","2020-05-08 20:00:00","551.000","266.000","2.400","23.700","1.000","949.500","","0.000","-99.000","-99.000","-99.000","29.200","","22.300",""
"C0R340","2020-05-08 20:00:00","230.000","204.000","1.900","26.500","0.840","984.100","","0.000","-99.000","-99.000","-99.000","30.900","","22.400",""
"C0M750","2020-05-08 20:00:00","10.000","223.000","1.800","28.500","0.830","1009.400","","0.000","-99.000","-99.000","-99.000","31.800","","26.300",""
"C0I110","2020-05-08 20:00:00","161.000","226.000","1.000","29.500","0.710","993.400","","0.000","-99.000","-99.000","-99.000","34.900","","24.900",""
"C0V370","2020-05-08 20:00:00","74.000","256.000","0.600","28.200","0.830","1003.100","","0.000","-99.000","-99.000","-99.000","34.400","","24.600",""
"C0C690","2020-05-08 20:00:00","242.000","96.000","0.600","26.100","0.740","982.700","","0.000","-99.000","-99.000","-99.000","30.300","","22.900",""
"C0A540","2020-05-08 20:00:00","401.000","0.000","0.000","23.300","0.960","967.500","","0.000","-99.000","-99.000","-99.000","28.900","","22.000",""
"C0SA60","2020-05-08 20:00:00","6.000","342.000","1.000","27.200","0.870","1008.600","","0.000","-99.000","-99.000","-99.000","30.300","","23.800",""
"C0H950","2020-05-08 20:00:00","192.000","0.000","0.100","28.000","0.750","989.700","","0.000","-99.000","-99.000","-99.000","33.400","","22.600",""
"C0O960","2020-05-08 20:00:00","112.000","209.000","0.400","28.100","0.790","997.100","","0.000","-99.000","-99.000","-99.000","33.000","","25.500",""
"C0AH10","2020-05-08 20:00:00","30.000","148.000","1.600","27.800","1.000","1005.900","","0.000","-99.000","-99.000","-99.000","32.500","","25.600",""
"C0R820","2020-05-08 20:00:00","588.000","0.000","0.000","23.400","0.930","947.300","","0.000","-99.000","-99.000","-99.000","30.800","","22.100",""
"C0R680","2020-05-08 20:00:00","13.000","268.000","2.200","28.200","0.840","1009.400","","0.000","-99.000","-99.000","-99.000","31.200","","24.400",""
"C0X210","2020-05-08 20:00:00","38.000","253.000","1.500","28.900","0.790","1005.000","","0.000","-99.000","-99.000","-99.000","34.100","","25.000",""
"C0D430","2020-05-08 20:00:00","87.000","218.000","0.400","28.000","0.780","998.300","","0.000","-99.000","-99.000","-99.000","33.100","","22.600",""
"C0AD30","2020-05-08 20:00:00","20.000","116.000","1.800","28.700","0.720","1005.500","","0.000","-99.000","-99.000","-99.000","31.700","","25.500",""
"C0R240","2020-05-08 20:00:00","87.000","33.000","0.800","26.400","0.850","1000.400","","0.000","-99.000","-99.000","-99.000","32.100","","23.700",""
"C0AI30","2020-05-08 20:00:00","26.000","132.000","2.700","28.100","0.860","1007.500","","0.000","-99.000","-99.000","-99.000","31.400","","25.300",""
"C0U960","2020-05-08 20:00:00","1885.000","322.000","1.100","17.000","0.990","814.800","","0.000","-99.000","-99.000","-99.000","20.900","","11.000",""
"C0T9E0","2020-05-08 20:00:00","415.000","221.000","0.500","23.500","0.970","966.100","","1.000","-99.000","-99.000","-99.000","25.000","","21.200",""
"C0D550","2020-05-08 20:00:00","1956.000","174.000","1.200","17.000","0.890","811.200","","0.000","-99.000","-99.000","-99.000","23.900","","15.300",""
"C0C630","2020-05-08 20:00:00","209.000","180.000","1.300","26.600","0.800","986.000","","0.000","-99.000","-99.000","-99.000","30.400","","22.800",""
"C0C660","2020-05-08 20:00:00","176.000","227.000","1.300","27.500","0.780","989.700","","0.000","7.500","195.000","","30.700","","23.300",""
"C0SA10","2020-05-08 20:00:00","411.000","127.000","1.500","24.500","1.000","964.800","","2.000","-99.000","-99.000","-99.000","28.200","","21.700",""
"C0M740","2020-05-08 20:00:00","15.000","200.000","1.700","28.100","0.850","1008.300","","0.000","-99.000","-99.000","-99.000","32.700","","26.200",""
"C0K460","2020-05-08 20:00:00","60.000","219.000","1.500","28.400","0.810","1003.100","","0.000","-99.000","-99.000","-99.000","33.300","","25.700",""
"C0X100","2020-05-08 20:00:00","10.000","242.000","1.600","29.400","0.840","1007.800","","0.000","-99.000","-99.000","-99.000","32.200","","28.300",""
